"x"	"i"	"j"	"k"	"y"
51.2663085970299	1	0	1	322.178052877676
53.1903828267719	1	1	2	469.840802773461
91.482471510471	0	0	1	304.732275170712
8.03860332431479	0	1	2	82.2064402830443
99.7387610361916	1	1	1	488.622731660921
-7.91628855403248	1	0	1	-73.0168384264006
60.920522021074	1	0	1	377.751334039258
31.8825266019647	0	1	1	54.8466187200856
108.475933734242	0	0	1	621.076174292473
51.112588289891	0	0	1	155.668871696924
88.2540645754472	0	1	0	494.142142544895
58.1927980766244	1	1	1	194.334948984548
39.4399176159169	0	1	1	272.579003223382
31.5886953427298	1	0	2	225.989637103679
48.9271547741286	0	0	3	310.135537111134
-14.8415648407355	0	0	2	-126.038022659024
29.2172810616449	0	0	1	132.664842003015
88.7484041016433	1	0	2	237.801941879279
3.05762636902305	1	0	1	293.731232860534
102.177062863116	0	0	0	529.529232329371
1.9674828262577	1	1	1	89.3611404067715
17.6077048483604	0	1	2	-13.1794981538455
40.9203844039198	1	0	2	230.159969483056
93.5977847213059	0	0	2	447.722426574162
50.333249714354	1	1	1	206.972363621879
79.3300033891871	0	0	1	340.477467764027
-9.00782610658051	1	0	3	22.0187700743178
63.1988929825085	1	1	2	410.819039038054
16.1219625930189	0	0	3	69.6684726506838
43.0264529484386	1	1	1	211.75417373116
73.5408249066938	0	0	2	460.536544786019
88.5312230475599	1	0	2	217.380801450889
39.5985158085509	1	1	3	278.771685006164
44.8488943007796	1	1	3	376.701542729774
-6.62606010180814	1	1	3	227.800583405878
1.43157165714955	0	0	1	-145.430933816015
67.2005387994172	0	0	2	250.774881091957
125.904500546587	1	1	1	610.215943825352
45.8536791222646	0	1	2	240.080636076248
-18.2618904819465	0	1	3	38.3136200269115
80.2383768993206	0	1	1	446.476231240453
63.7938133528397	1	0	1	324.920728227267
9.68712385731177	1	1	2	216.008063312784
77.9309038099038	1	1	1	659.986790926628
113.388473462428	1	0	1	490.252062021504
23.5503597343936	1	1	2	330.266034481328
51.0094563035454	1	1	1	267.066766620583
19.0333218963891	0	0	3	-43.9562920111215
46.5858934018459	1	1	2	362.151080928695
2.19782414528358	1	0	2	65.5193621931926
53.2244265361757	1	0	2	159.924262639211
-19.4762964631187	1	1	2	-65.6679192047549
7.7215378495932	0	0	2	218.193901092128
77.2265254360865	0	1	1	418.332146464243
50.1488070353859	1	0	0	267.391120897896
61.835167496214	0	1	1	507.351233364048
113.290272008973	0	1	0	743.314386753902
6.96587901888587	1	0	1	127.578221218154
51.6672122983511	0	0	0	284.536395086906
11.108516320812	0	0	1	228.962472327309
39.5289415207212	0	0	2	187.868373717995
-21.9718173341563	1	0	2	-239.496018913789
5.85193808246111	0	0	0	-69.0419153359946
46.9756355169547	0	1	1	274.480254278585
76.5880214610086	0	0	0	430.787333745669
150.111485646487	0	1	2	705.18266976061
12.4884886972863	0	0	2	73.019345069585
98.299905020428	1	1	1	628.444810412498
128.056332612797	0	1	1	688.580040648608
62.4016289710157	1	1	3	315.844268674321
35.59519057034	0	0	0	61.1032088195863
91.5076745729394	1	1	2	408.092521275778
33.7885315478631	1	0	1	49.6033816520821
50.0648438098337	1	1	0	309.958249051269
78.4505555912434	0	0	3	312.927261989559
24.3787553737793	0	1	2	54.1120138236059
53.4247987086274	0	0	0	245.074114171697
43.79788171052	1	0	1	295.797393349901
-16.2728709754629	0	0	1	-52.4239027730351
54.024385598957	0	1	3	257.708155858013
38.3914866428598	0	0	1	188.88178740127
25.5238269223855	1	1	3	178.319568798247
99.7261398806117	1	0	2	410.216521830508
31.6431090142162	0	1	3	195.560032068058
54.0380820684786	1	1	1	399.384504599862
3.77115570567709	0	1	1	163.549953886119
12.6870761034238	1	1	2	393.697479372899
108.600809482135	1	0	1	410.719815284726
17.5419460594384	1	0	1	132.43038020937
-8.8408879435991	1	1	3	-34.4335661991613
94.0701811722139	0	1	2	493.7971097277
30.5716586738854	0	1	3	189.532595613886
26.386024518676	0	1	2	104.773659741339
16.576168883317	1	1	1	333.418804617148
44.0037405965173	1	1	0	352.868194259963
1.70439123923538	1	0	1	214.165635679532
104.350327121835	0	0	3	348.774440724061
54.727662800715	0	0	2	385.758710282837
10.2841672139049	0	1	1	58.4136095855705
29.5721998478995	0	0	2	83.0518584265637
102.136738401112	0	1	1	639.158225097989
81.9759096303611	1	0	1	487.577972536447
44.8513375599171	1	1	2	212.313049241255
104.839902889484	1	0	0	437.027026354281
11.1282242956423	0	0	1	-24.1189309499397
51.4935518871415	0	1	2	238.783285079492
17.8321191490678	1	0	0	209.153147004325
46.3625263523828	1	0	2	173.41650391398
24.4244166123019	0	1	0	170.725123876863
-51.6964497288897	1	1	1	-40.2136341339233
155.476316373327	1	0	2	765.964697371248
61.1230996923377	1	1	2	525.59538595528
7.44343403259997	1	0	1	205.067779167436
-14.5511228899078	0	0	0	-67.3124252907418
75.4752178736584	0	1	1	420.047578891579
85.5226725473973	0	0	2	377.771008159879
72.2306661764135	1	1	2	515.898684377222
36.5641355530483	0	0	1	-18.7225871595732
1.25170095992376	0	0	1	34.0574147236237
0.559517068570898	0	1	2	32.1189442812504
48.1184269231439	0	1	0	275.763347296814
2.83726702464501	1	0	2	58.7999992637323
34.3909994868739	1	0	1	51.7715292852518
17.0148615253153	1	1	1	232.890772747182
35.8071947234784	1	0	1	187.267938733056
-9.29187542656889	1	1	0	-29.0005937758723
33.5665795629982	0	0	1	243.327563763239
16.5043039643886	1	0	3	133.860195086889
-43.7393516775619	0	0	2	-136.822166898946
35.7299585638927	0	1	1	31.8377940968431
57.4379877538515	1	1	1	305.254154440118
-45.8441990714502	1	1	1	-30.5891455927463
0.190219367358495	0	0	2	-81.2736797860752
93.6348350845557	1	1	2	557.988104521629
8.78652566216656	0	1	1	142.206743228975
47.9896130765645	0	0	2	330.380274701711
16.0560274844254	1	0	2	133.781439201545
-7.39563834203267	0	0	1	46.4514563957993
21.3717936138029	0	0	2	101.410522330852
117.941987890417	0	1	2	571.793064074579
48.844289945113	0	0	2	549.049886611898
51.935327981763	0	1	3	239.797319570835
34.9820443567817	0	1	1	190.179400938035
14.4580412891667	1	0	2	135.770605529045
20.6689911054769	0	1	1	56.5967623471598
72.5228996073838	0	0	2	546.596473434426
-26.6092799188398	1	1	3	112.281151584458
21.24733918351	1	1	3	363.033056198337
31.75761046392	0	1	3	194.112156769714
18.8891703023728	1	1	2	431.709695282746
82.6518899074918	0	1	1	435.300507423287
49.7028048939191	1	0	2	197.919978679643
94.6465827038718	1	1	2	532.578983021018
26.7675105061773	0	0	2	-7.61382474282476
53.2362871330398	1	0	2	433.031688443054
36.5810819899858	0	1	3	191.267567377729
-33.1496472655583	1	0	1	-45.8188795963554
-22.2599254747308	1	1	2	-62.2850024456569
-0.0928035560208542	1	0	2	176.444351190933
24.8892327459384	1	1	1	238.586051131912
70.6774878994934	0	0	2	218.859669830639
15.6495818177401	1	1	2	417.739389552419
60.4759949947662	1	0	2	364.307040862034
33.0914151116641	1	0	3	125.932025040428
55.5125898324897	1	1	3	382.358657914969
61.5977879611046	1	0	2	393.739177266701
-12.439597345839	0	0	2	-239.544379264938
63.9388796020913	1	1	3	324.346639762589
64.3212945650221	0	1	1	476.034752030701
53.4900881715322	0	0	1	121.733818345735
71.8716798140091	1	1	2	481.394341092752
102.549884120052	1	1	1	514.574057686514
66.6855912405599	0	0	1	551.62856877096
62.7658322290281	0	1	2	491.047746326941
72.9866831542647	1	0	0	127.424401475103
43.1210776412954	1	1	2	353.393015479297
61.7686309792089	0	1	1	373.945811474748
70.0825136253969	0	1	3	460.06880663641
18.526973039579	0	1	3	283.836588931833
11.3046036625196	0	1	2	80.4525398387415
45.5064604894835	1	1	1	281.08972661078
54.7869348798642	0	1	1	231.640556506463
-9.62424747063461	1	0	1	110.592670271914
60.3667076957455	0	0	2	472.421701306899
-23.8450110256242	0	0	3	-204.205023868117
24.1044543876231	0	1	2	74.972494449961
15.5180333210577	0	1	2	218.653461672761
88.996821126392	1	0	1	381.021066038361
42.0069410452313	1	0	1	281.550574473897
77.5176280497235	0	0	2	341.339378162222
-43.5634855995351	0	1	1	-84.4055812986749
40.3832379444193	1	0	1	110.5193007032
37.352256880968	1	0	0	231.193601692718
18.7586757825407	0	1	1	252.009612563049
2.089622626261	0	1	1	25.7440320819442
58.3677606662237	1	0	2	238.753344367409
-12.1530608995868	1	1	2	-22.6974670330546
1.43436813232025	1	1	1	110.162955172855
45.348009314238	0	0	1	251.444852592503
28.9896690478659	1	1	1	145.653998216666
-2.2308715673671	0	0	2	55.4039263970016
64.7554338124734	1	1	1	388.46667551539
116.685394229474	0	1	3	597.708754533608
66.3799116787337	1	1	2	523.038048204568
8.80611317086979	0	0	2	107.842966622468
-23.3168415433103	0	1	2	167.307916625233
4.65585164547927	0	0	1	-105.019429312639
118.710337072055	1	1	2	546.892515007751
116.987334562797	1	1	1	723.080088625356
114.626472227425	0	1	1	705.841198989155
64.8474324585183	1	0	1	353.331294993637
-37.3026972919108	0	0	2	-18.1237210830132
78.3694222683055	0	0	0	493.619281150211
86.1685206118045	1	0	3	439.529441712886
53.3549931295964	1	1	2	151.305254278573
69.8875953341453	0	1	1	485.793335544202
23.85979097698	0	1	2	263.193507096541
-11.441762166899	0	0	1	-50.7519307975584
-46.300621553785	0	1	3	-196.010452637064
48.7858156620846	1	0	2	217.119573942046
69.5694245290586	0	0	2	307.776435168443
108.14402855033	0	1	1	446.85533085508
38.1312312193981	1	1	2	173.165922896302
-49.1983702103215	1	1	2	-167.227476794909
26.2657541786545	1	0	0	133.491489468301
96.8369792275441	1	0	3	622.573778981564
49.1144768452436	1	0	3	362.682835765466
76.5558433785129	1	1	1	258.462391046805
28.2616166711408	0	1	1	252.701882167003
21.6285600060949	1	1	2	230.506893062027
64.4199853316307	0	1	2	546.949552136476
28.8779841859651	1	0	1	208.94743619217
47.9708060254907	0	1	2	377.047346385335
-26.9107010799933	1	0	3	-182.639020124932
16.2477422999931	0	0	2	125.788138142134
33.3241270022471	0	0	2	116.318042400204
135.294630300318	0	1	1	826.565154413593
3.73196331529072	1	0	0	82.7872103623684
-84.3267806458761	1	1	2	-146.07830650221
43.7365537346392	1	0	0	254.96502250283
98.289489407401	0	0	2	486.277597787265
65.2356950263318	1	1	0	280.564709960281
67.9407568850048	0	1	0	215.829476622938
66.6004922952846	1	1	2	479.437989029349
12.4936054181902	1	1	1	20.3888571348955
88.3037274286876	0	0	0	511.728094785854
54.8165298234976	1	1	2	361.351183066201
-74.2214888247796	0	0	2	-142.526997329643
38.1152744165108	0	0	0	144.588459557278
-6.0144686948422	0	1	3	223.948740720809
84.9446789531074	1	1	2	747.68374686059
66.3397848024873	1	1	3	503.108115621779
62.4634633188237	1	1	0	389.155806806503
60.8875166206517	0	0	1	386.711439548316
-34.3209928352755	1	1	1	64.8899306918404
65.7979577069223	0	1	1	356.541869440366
113.224627497837	1	0	1	561.710585271108
16.8629328986819	1	0	2	-21.2482496038758
89.917264845656	0	0	0	383.81163502561
57.4458194547236	1	0	0	385.727425788863
1.45393864617511	1	1	1	125.138045572366
14.5805506993076	0	0	0	232.312248266909
48.9975312020048	0	0	2	218.570866528474
80.8533098881823	1	1	1	409.928955012131
-0.0617215139593625	0	0	0	-87.9542034243941
49.2041283110792	0	0	1	185.923680989378
50.8627474640166	1	0	1	299.099505601581
71.9728319708455	0	0	2	463.221680367212
69.8797998361962	1	0	2	211.081998213185
-11.9002248167351	1	0	1	104.013643519513
96.5532149960377	0	0	1	425.905993148817
84.3040337363307	1	0	3	319.319682246623
26.3712446447698	1	0	1	115.993543523282
68.3727075238595	0	1	1	473.66569949818
-15.3490971790978	1	1	2	-20.7130687154566
70.8384604709899	1	0	2	127.047496023567
32.4309773730048	0	0	0	137.467115504955
11.4785461083123	0	1	2	28.9149435274161
70.3725502724444	1	0	0	415.46717537443
68.3083076205884	1	1	2	465.361835113359
45.9442420041452	1	0	0	247.763175746367
45.6808200458462	0	0	2	7.31746721990419
2.06774933838184	1	0	1	70.7894652533961
60.0020638852187	0	0	1	362.729754661857
-14.0535584704958	0	0	2	-160.962734457571
-10.7257194886094	0	0	1	-55.739915751451
49.2330569699663	1	0	2	82.0758083294121
9.17532944226817	1	1	2	77.8103237097649
22.6479889489696	0	0	2	235.90008972528
59.7937193531971	0	0	0	247.567133812611
60.3576178748613	0	0	2	172.87639883191
7.77136969334668	0	0	1	94.2896617212467
43.3328011357477	1	0	1	375.347779166696
31.9665734175047	1	0	2	185.02643568541
23.5121747706821	1	1	2	103.939721523352
-28.204046673929	1	1	2	270.056108500669
32.1781612270007	0	0	2	257.75877962252
37.1432542834985	0	0	3	452.183657415212
34.6929331408814	0	0	1	172.725591212639
40.8592275935321	0	0	2	185.599743279116
79.0374784704776	0	1	2	340.969266183385
137.310235852208	1	0	1	608.288515990749
41.1999447136559	0	1	1	150.450616675832
27.9221824570057	0	0	1	131.063230860062
42.42528896425	0	0	2	283.816167077699
43.7939899140849	0	0	3	266.459428503489
52.6202495721974	1	0	1	197.55512035363
63.746764375595	0	0	3	203.88991723628
18.8207371660071	0	0	2	171.337936415687
59.9113682177362	1	0	0	450.361006691003
-23.5265881990455	0	0	2	-80.3254914281183
33.7045107974621	1	1	3	147.438181403642
36.3293853854758	0	1	0	391.412155869723
-4.47895243412937	0	1	2	112.364833796768
58.4989971628161	0	1	0	266.774961416871
59.3854664016919	1	0	2	296.075277730778
48.5471460939635	0	1	2	389.347506245962
87.4595835451199	0	1	1	425.793323714251
61.0361572635898	1	0	3	264.949581131584
28.5160406126609	1	1	1	275.283133575073
77.3716358913652	0	0	2	293.368804450117
83.0114522997843	0	1	1	395.782111656864
48.9337487894408	1	0	1	436.078534725281
23.5597538541862	0	0	3	-18.529026493886
-7.60885965622448	1	0	0	-95.2720305608998
34.724529692316	1	0	2	247.181890461934
0.360099111769344	0	0	2	-17.6746892481236
44.0375201074416	1	1	3	292.040622184086
67.0709421633411	1	0	1	295.317413848193
72.8959577789884	0	1	2	319.49063441662
71.3921757562054	1	0	2	410.594449957416
-24.3900201867462	1	1	2	136.835528602414
34.6033872410222	0	0	2	-50.3266258538522
14.8160276577455	1	0	1	28.9181367289647
4.87131837401152	0	1	0	15.7968651900832
-39.7215778450832	0	1	1	-11.9378714973969
-47.0457380834495	1	0	2	-85.3604475857609
-48.2012434653456	1	0	3	-63.1964650095127
8.45452373180989	1	0	1	97.855049023324
88.4912964902626	1	0	1	309.056319955709
-63.7314429640536	0	1	1	-329.047907097748
62.6166349176569	1	1	1	248.430822525437
96.1583036736792	1	0	1	362.236587456251
-53.6650983479823	0	1	0	15.4618584682772
3.23069941955856	1	1	1	157.287255645952
112.543732887644	1	1	2	601.30693563729
74.9554196131206	0	1	1	348.006804182688
55.837347411288	1	0	0	180.453592220425
36.362413482673	1	1	3	258.102893547188
35.7331660682253	1	0	1	236.430131904046
1.5401592909579	1	0	2	-75.838061567792
22.3256957743931	1	1	1	278.581521884949
71.2817388483642	0	1	2	303.046118400724
-27.7319374720997	0	0	1	107.051873707733
19.5694518022131	0	0	3	47.1916618718759
65.5664193579112	0	1	2	315.020000448898
108.924817552554	1	0	0	442.231656762505
93.4908609019639	1	0	1	527.102521461186
-3.14044880457508	0	1	1	219.338683477737
66.8584667980907	0	0	1	420.126183150265
73.2510346204173	1	1	1	424.420141430413
125.66478109648	1	0	2	668.96663354655
30.4332457971835	0	0	1	234.520635628113
57.3032331033775	0	0	1	300.112334684398
112.235168042119	0	0	0	498.690960340507
134.73583584174	0	0	3	650.697448825942
-14.1633074858889	0	1	1	-22.1349310289923
38.7482823991476	0	0	2	89.916852566961
14.3466238273859	1	0	2	131.815961601091
-15.5584436066051	0	1	2	-2.10822165413739
37.5188288579623	0	1	0	273.389368945411
53.8424324514367	0	0	1	160.463682503468
3.85416523283192	1	1	0	315.119763147425
11.5264120686117	1	0	0	43.2441520561329
31.941781763797	1	0	1	187.827491510972
37.7599636744935	0	1	2	162.281329709711
45.0282034663257	1	0	1	323.492174047329
-6.36819812059744	0	0	1	-20.8386299619485
41.4542665374886	0	1	2	220.664451238385
86.5807004109397	0	1	2	431.433214624627
56.3994606969835	1	1	1	333.398613210253
-18.1907314332186	1	0	0	-81.6666693359512
94.7638442582243	1	0	2	566.009196814102
25.5386139235845	1	0	2	59.0248019983704
47.2736371122437	1	1	1	345.944140782852
34.2932761933138	1	1	3	228.637810234215
91.1731601838883	0	0	0	420.438128025679
41.2750932511031	1	1	1	274.888006142162
33.9351236746575	1	1	3	493.809147668098
25.6398066956208	0	0	1	36.6183395159197
48.2411832326786	1	1	1	237.515038458563
133.893335280054	1	1	2	464.991702461153
41.0093473001239	0	0	1	164.967510424989
138.917204500901	0	0	3	733.597491017826
36.6436519188611	1	0	3	103.125466960468
36.4050196766957	1	0	1	109.477051419295
80.1886936060584	0	1	2	274.370509712863
86.013691556634	0	0	3	463.231875653886
62.204710278747	0	1	3	394.933517345748
-1.89355613611888	0	1	1	-9.4225733004961
67.171318727121	1	0	1	354.38521706111
28.2301668665004	1	1	0	360.774111232152
60.8505013837118	0	1	2	424.357081081551
75.7819135355834	1	0	2	231.906508633845
84.8660555622499	0	1	0	416.514761541002
22.237449074438	1	1	2	214.25009993381
51.3320721292941	0	0	2	111.779968795573
75.9872921052898	1	1	2	553.909327399718
23.0678898324707	0	1	3	223.474902084454
71.0782668091547	1	1	0	462.302689917843
133.777731768162	1	1	3	725.805852653483
37.2205967382415	1	1	1	416.49786697942
124.967070099495	1	0	0	448.119343291455
-10.2777724702269	0	1	1	145.371885990229
16.7235657884716	1	1	1	230.868419215363
69.7602716562114	1	0	1	257.047707037275
70.9393983548657	1	0	3	307.550517516709
21.4753067388892	0	1	2	205.659131693579
-1.69085474067297	1	1	3	190.685133331909
40.4473206279036	0	0	2	328.555305968496
92.3328872740145	1	1	0	406.789418194635
15.9053795461384	0	0	2	262.074052702803
77.6755630240202	1	0	2	333.711852105822
-10.8990737205367	1	0	1	10.8785179994337
89.1859656219363	1	0	2	455.828528990238
1.51849619082352	0	1	2	92.8291098941237
26.5252356803439	1	1	0	196.245775797965
121.223773615909	0	0	1	793.474494067795
8.12944820799301	0	1	2	269.669906173629
17.0629625473094	1	0	2	-71.3061458541767
89.4677006669032	1	0	2	474.158234189843
81.7460198817097	1	0	1	507.2055729366
118.785448351767	0	0	0	470.051918350032
47.9753986396982	1	1	2	327.82472371958
-37.5252740428996	1	0	2	62.6707797198489
150.411400968993	0	0	1	609.404153870235
36.4731536874837	0	0	2	292.230704483237
-7.74795100876876	1	0	0	-97.5625768715495
-3.4524270720349	0	1	0	123.136475692425
-11.970277466509	0	0	1	-75.7148277562718
22.4571726250487	0	0	0	298.851150977451
94.1311037276611	1	1	3	616.138166802782
90.9230988758392	0	1	2	500.919461581077
-27.3597439895022	1	1	2	-89.198572200467
31.691737697989	0	1	2	181.687389322877
-41.9355912335889	1	1	2	54.3306911469326
85.8393006868151	0	0	2	381.354076490944
138.721231068822	1	1	2	877.671893550263
75.7613756972414	1	0	1	417.709976637322
59.7214406039335	1	1	2	153.51957885571
61.0079999772816	0	0	3	142.106753807391
88.4150302703817	0	1	2	609.694851071204
90.4726728928673	0	1	3	608.265628618044
4.17998868477902	0	1	1	169.126114466608
65.7380584318713	0	0	2	304.928677034507
104.170142299595	0	0	2	518.051466584607
74.8327467250451	0	0	1	496.412369056383
27.8323511834543	0	1	2	178.189065033859
40.0848135331045	0	0	1	144.884122348484
-11.7063578713049	1	0	1	71.5734188039884
49.0637382479475	0	0	1	115.076291035184
51.6349646605213	0	0	3	23.5722176708635
4.96030465170396	0	1	0	115.839265548625
36.5727316111347	0	0	1	164.478137681159
13.4705263045743	1	1	2	212.643881281034
37.6120840595049	0	1	1	106.363690422173
48.03451179691	0	1	1	236.930798566139
122.586295963521	0	0	2	628.063071540228
33.086049896778	0	0	2	-102.682442066943
9.63463100797316	1	0	3	20.582534076153
-6.49015155875387	0	0	2	48.6283651456546
66.4008166254922	1	0	0	181.707699607785
70.1946420600354	0	0	1	63.1093091663404
43.7165145131831	0	1	1	342.634741337786
173.434226090422	1	0	1	746.434927904387
44.8255925775382	0	0	2	356.328904837887
2.44917753272742	1	1	2	92.0266212018785
141.433290528414	0	1	1	596.7771145232
74.698162481782	0	1	0	538.69948126525
47.1744326310863	1	0	2	261.987938153259
-41.5059382854107	0	0	2	-116.383137886086
44.5485731923073	1	0	2	200.340320913156
144.111475591953	0	1	1	625.933415195396
78.9618362519952	1	0	0	316.130287204588
-23.0832377284134	1	1	2	-95.8662035802483
5.16570547795025	0	1	2	99.0378530668181
30.3785413951213	1	1	2	226.753236701904
56.9469668981319	1	0	3	351.778066760493
19.4979945831202	1	0	1	-36.648443377515
42.3643175132402	1	1	1	285.018555286892
34.0885527420019	0	1	2	116.311648576842
61.6526638440926	1	1	1	308.467148525785
26.8774486771446	1	1	2	179.658451872123
68.2677502679801	0	1	0	435.497686791685
0.978509466682489	0	0	1	-52.3959018966303
45.6405496134666	0	0	2	81.1334405862913
-23.2723547491801	0	1	0	72.6326327433985
11.0920932597046	1	0	3	125.281435881748
25.3079412778312	0	0	2	83.3355560634999
64.2836095185069	0	1	2	403.793491637816
18.3089859765788	1	0	1	120.528265065643
71.5216917928623	1	1	2	429.776768028477
19.7001445034186	1	0	1	174.328417849145
90.2970095032297	0	0	2	245.229698774009
-29.4830783199232	1	0	2	-215.039665422417
9.62744652838275	0	1	1	157.776521785245
65.2593666354851	1	0	0	388.654866454662
59.3722011803101	1	0	1	405.94899519543
30.7852115014454	1	0	1	89.35832873234
19.940235049715	1	0	1	114.354728273892
87.1115772163134	0	1	3	575.663490916306
55.3010687660208	1	0	1	296.877992455507
30.5796733239122	1	1	2	343.109866611757
40.160155081672	1	0	1	167.426766154924
-31.7404534444542	0	0	3	-70.7471789644027
86.5605686067084	0	0	2	385.533170465974
45.6394226137867	1	0	1	173.923200627573
-20.9403608764956	1	1	0	36.6710730518204
40.222724196188	1	1	1	315.240005008982
-18.7185841319297	1	0	1	-66.7362088401155
58.1305170375186	0	1	2	304.349896240161
-36.5749516766321	0	0	1	-122.367438736157
92.6289162042012	1	0	2	474.669538652277
130.771105995389	1	0	2	546.969708421875
64.6085079139218	1	0	3	258.759330064068
20.9550041415653	1	0	2	107.241649243925
-33.3566400522877	0	1	1	-90.375149961331
90.1116332362106	1	1	2	381.625139235729
35.9495238103827	1	0	1	50.4841987130424
79.8727327620358	1	1	1	399.874164131
58.7065904867295	1	1	2	408.644361468217
-2.49969044487369	0	0	2	17.4790437226861
96.7037144293357	1	1	1	570.873270422468
19.5612000843257	1	1	1	22.821099772008
25.7777932697541	1	0	0	148.012174608604
-10.9179211086574	0	0	0	132.759626694857
26.619030381424	1	1	2	201.303224309398
-5.83956427764139	1	0	1	-173.950873633269
91.8199568025765	0	1	2	521.971344711449
45.7358195934687	0	0	1	334.142805051276
-95.6980627385901	1	1	3	-372.622803158121
79.623099410409	1	1	2	425.136381539292
86.722269796785	0	1	3	362.958064636422
17.054907647621	1	1	2	260.155637505914
26.4540296953271	1	1	1	194.987932427429
33.580767501837	0	0	2	257.468092301978
-13.4377576934167	1	1	0	34.6806430279576
35.8552992462365	1	0	1	57.6784295544861
28.6098993886647	0	0	2	143.851169382653
72.8376455522259	0	0	1	370.343817441198
77.9373285551988	1	0	0	154.482273876495
100.111024834461	0	1	2	511.88894579984
48.1182473381898	0	1	0	201.389088770821
24.5570326944263	0	0	0	30.609339911723
-1.25926672693387	1	0	1	-109.052740704301
55.1892930100753	1	1	2	377.16354139482
46.2515684271649	0	1	1	252.021848367286
30.9013297754287	1	1	1	563.23745647974
38.3024233513421	1	1	2	194.232781581323
5.3248847952398	0	0	1	-69.310143584802
63.5427970227863	1	0	2	228.816696917744
34.8240907485383	0	0	1	433.733544573598
62.1843101008782	0	1	3	479.179414518815
4.07521991993213	1	0	0	-17.0380544956275
75.5797116797018	0	0	1	310.511830932797
-3.01649223907025	0	0	2	125.630216078017
-7.99431051723129	0	1	2	27.9064145291619
57.1948760880492	0	0	0	268.064804496764
29.2356745993193	0	1	2	157.695389630906
46.7396719051744	1	0	3	195.180579956328
21.5761628097093	0	0	1	109.407763911953
23.0349435963519	1	0	1	78.8288007620244
-49.0236079577012	0	1	2	-136.495534229668
48.6015740580482	0	0	2	209.283424966307
-1.36805048430561	1	0	0	125.787497194346
-24.686461748297	1	1	2	-6.62885835718497
51.5644923525673	0	0	3	283.132338743414
-12.557003541754	0	1	2	-50.5952528005127
5.47612948058317	1	0	2	-71.027745574686
123.645487126889	1	0	2	654.974295726515
131.403089116374	0	1	2	578.473865192513
73.1428304606885	1	0	2	311.379530428347
58.0929251208972	0	0	2	186.118629892379
21.4245811070807	0	1	1	70.080932614673
25.3715285450899	1	0	3	224.072812284945
19.4549454447198	1	0	0	240.643462850665
92.3097415782686	1	0	2	321.025588971775
-20.3675205553479	1	0	0	-76.5065528105066
-25.8327643792177	0	0	0	-227.211031522957
-28.8178796140888	0	1	1	246.246752755752
30.9606373025948	1	0	2	183.963848093646
41.3522482849769	0	1	0	330.637145136815
-7.22125233852461	1	1	1	16.6125707356691
-4.95782952722026	1	1	1	184.900145529711
125.644043037762	1	0	1	838.704631343257
85.9934611995856	1	1	1	454.176214956372
43.1194726458683	1	1	3	346.18069216693
32.5169015326338	1	0	1	40.7192101669381
-49.6671319560888	0	1	1	-389.003338369437
-13.6612045685143	1	0	0	-13.5789714342518
-6.37963032496646	0	1	1	33.775743785591
84.0171524852249	1	0	1	583.102223745072
112.35270083054	1	0	1	572.451506538829
54.7166096449511	1	0	2	370.087035125095
145.568719187091	1	0	2	711.711796369624
31.5111055758099	0	1	2	279.056103525726
-25.8521466040352	0	1	1	-197.387274249177
47.3796978978725	1	0	1	297.257571678715
82.392139142068	0	1	2	532.577993844101
72.0220633354571	0	1	3	402.567658795127
1.59452491879611	1	0	1	166.123608590885
75.1415734369459	0	0	1	206.615291035447
-3.60456395032448	0	0	1	-23.6745837289064
91.8057860957962	1	0	2	404.440529738356
83.6482280257239	1	0	1	422.98362964767
96.6468186876872	1	1	1	492.287515890448
12.2616768348363	0	1	1	211.54562061999
-7.6385738036438	1	1	0	78.5357980144643
-10.920042332189	0	0	2	-148.405663036391
122.529976632474	0	1	2	550.467771371334
124.125187625416	1	1	2	707.662042229835
22.4511909347772	1	0	2	129.105263939755
107.68749701289	0	0	1	539.406910058677
-42.5937106359422	1	1	0	50.957880143273
70.4454190910284	1	1	2	482.148768846117
39.4229794675445	1	0	1	305.361933923426
57.2758864694658	0	0	3	448.472806554042
8.75586816344856	1	1	2	154.960244276623
86.9549810290037	1	0	1	475.035888909971
17.161506710039	0	1	1	160.773589810385
4.2284370602493	0	1	1	231.373274553052
5.35698498438413	0	1	1	-111.98596401486
63.1188664737529	0	0	0	201.231274097069
76.9423364066746	0	0	1	376.61021036484
92.5319425674076	0	0	2	371.714473466198
60.2959561335202	0	1	1	388.445739747231
25.0674488567099	1	0	2	272.293281935422
79.8583009202438	1	1	1	606.384517499795
47.9682936641793	1	1	2	330.456107168975
132.08948933334	0	0	2	304.527741483177
25.6789934361235	0	1	2	190.746251025689
29.5313015543846	0	0	3	-110.503439967513
64.1731271455776	1	1	1	295.662227150955
18.8999751529356	0	1	2	264.352468851398
29.1797635106436	0	0	1	112.939243841392
-15.286557924769	0	1	1	95.4788937533276
15.7611541924077	1	1	1	205.034805346945
5.86849867184032	0	1	2	213.515379789162
20.2327603415876	0	1	3	180.027969246817
-20.1460795494278	1	1	2	-12.8623106069109
66.9350055535423	0	0	0	489.892995876667
76.1963862355716	1	0	0	379.870741329892
55.7539362351845	1	0	3	285.684743277044
25.0745067854123	0	0	0	219.638543293754
-13.7662709122096	1	1	1	71.2107219719245
86.72304084672	1	0	2	416.093982086383
